AVILA;CASTELLANOS DE ZAPARDIEL;1;1;U;86
AVILA;CEBREROS;1;1;U;523
AVILA;CEBREROS;2;1;U;751
AVILA;CEBREROS;2;2;A;626
AVILA;CEBREROS;2;2;B;575
AVILA;CEPEDA LA MORA;1;1;U;71
AVILA;CILLAN;1;1;U;79
AVILA;CISLA;1;1;U;101
AVILA;LA COLILLA;1;1;U;268
AVILA;COLLADO DE CONTRERAS;1;1;U;155
AVILA;COLLADO DEL MIRÓN;1;1;U;28
AVILA;CONSTANZANA;1;1;U;98
AVILA;CRESPOS;1;1;U;439
AVILA;CUEVAS DEL VALLE;1;1;U;476
AVILA;CHAMARTÍN;1;1;U;64
AVILA;DONJIMENO;1;1;U;69
AVILA;DONVIDAS;1;1;U;30
AVILA;ESPINOSA DE LOS CABALLEROS;1;1;U;82
AVILA;FLORES DE AVILA;1;1;U;270
AVILA;FONTIVEROS;1;1;U;644
AVILA;FRESNEDILLA;1;1;U;95
AVILA;EL FRESNO;1;1;U;480
AVILA;FUENTE EL SAUZ;1;1;U;147
AVILA;FUENTES DE AÑO;1;1;U;94
AVILA;GALLEGOS DE ALTAMIROS;1;1;U;60
AVILA;GALLEGOS DE SOBRINOS;1;1;U;40
AVILA;GARGANTA DEL VILLAR;1;1;U;38
AVILA;GAVILANES;1;1;U;507
AVILA;GEMUÑO;1;1;U;136
AVILA;GILBUENA;1;1;U;63
AVILA;GIL GARCIA;1;1;U;36
AVILA;GIMIALCÓN;1;1;U;72
AVILA;GOTARRENDURA;1;1;U;149
AVILA;GRANDES Y SAN MARTIN;1;1;U;27
AVILA;GUISANDO;1;1;U;470
AVILA;GUTIERRE-MUÑOZ;1;1;U;61
AVILA;HERNANSANCHO;1;1;U;138
AVILA;HERRADON DE PINARES;1;1;U;395
AVILA;HERREROS DE SUSO;1;1;U;129
AVILA;HIGUERA DE LAS DUEÑAS;1;1;U;236
AVILA;LA HIJA DE DIOS;1;1;U;88
AVILA;LA HORCAJADA;1;1;U;447
AVILA;HORCAJO DE LAS TORRES;1;1;U;439
AVILA;EL HORNILLO;1;1;U;254
AVILA;HOYOCASERO;1;1;U;263
AVILA;EL HOYO DE PINARES;1;1;U;806
AVILA;EL HOYO DE PINARES;1;2;A;464
AVILA;EL HOYO DE PINARES;1;2;B;410
AVILA;HOYORREDONDO;1;1;U;60
AVILA;HOYOS DEL COLLADO;1;1;U;30
AVILA;HOYOS DEL ESPINO;1;1;U;334
AVILA;HOYOS DE MIGUEL MUÑOZ;1;1;U;25
AVILA;HURTUMPASCUAL;1;1;U;50
AVILA;JUNCIANA;1;1;U;38
AVILA;LANGA;1;1;U;427
AVILA;LANZAHITA;1;1;U;719
AVILA;EL LOSAR DEL BARCO;1;1;U;99
AVILA;LOS LLANOS DE TORMES;1;1;U;62
AVILA;MADRIGAL DE LAS ALTAS TORRES;1;1;U;690
AVILA;MADRIGAL DE LAS ALTAS TORRES;2;1;U;550
AVILA;MAELLO;1;1;U;582
AVILA;MALPARTIDA DE CORNEJA;1;1;U;88
AVILA;MAMBLAS;1;1;U;187
AVILA;MANCERA DE ARRIBA;1;1;U;62
AVILA;MANJABALAGO;1;1;U;20
AVILA;MARLÍN;1;1;U;31
AVILA;MARTIHERRERO;1;1;U;288
AVILA;MARTÍNEZ;1;1;U;118
AVILA;MEDIANA DE VOLTOYA;1;1;U;111
AVILA;MEDINILLA;1;1;U;82
AVILA;MENGAMUÑOZ;1;1;U;51
AVILA;MESEGAR DE CORNEJA;1;1;U;57
AVILA;MIJARES;1;1;U;622
AVILA;MINGORRÍA;1;1;U;328
AVILA;EL MIRON;1;1;U;100
AVILA;MIRONCILLO;1;1;U;106
AVILA;MIRUEÑA DE LOS INFANZONES;1;1;U;83
AVILA;MOMBELTRÁN;1;1;U;843
AVILA;MONSALUPE;1;1;U;56
AVILA;MORALEJA DE MATACABRAS;1;1;U;49
AVILA;MUÑANA;1;1;U;400
AVILA;MUÑICO;1;1;U;79
AVILA;MUÑOGALINDO;1;1;U;276
AVILA;MUÑOGRANDE;1;1;U;73
AVILA;MUÑOMER DEL PECO;1;1;U;97
AVILA;MUÑOPEPE;1;1;U;92
AVILA;MUÑOSANCHO;1;1;U;87
AVILA;MUÑOTELLO;1;1;U;53
AVILA;NARRILLOS DEL ALAMO;1;1;U;60
AVILA;NARRILLOS DEL REBOLLAR;1;1;U;40
AVILA;NARROS DEL CASTILLO;1;1;U;139
AVILA;NARROS DEL PUERTO;1;1;U;28
AVILA;NARROS DE SALDUEÑA;1;1;U;101
AVILA;NAVACEPEDILLA DE CORNEJA;1;1;U;81
AVILA;NAVA DE AREVALO;1;1;U;619
AVILA;NAVA DEL BARCO;1;1;U;77
AVILA;NAVADIJOS;1;1;U;30
AVILA;NAVAESCURIAL;1;1;U;43
AVILA;NAVAHONDILLA;1;1;U;294
AVILA;NAVALACRUZ;1;1;U;204
AVILA;NAVALMORAL;1;1;U;347
AVILA;NAVALONGUILLA;1;1;U;203
AVILA;NAVALOSA;1;1;U;300
AVILA;NAVALPERAL DE PINARES;1;1;U;536
AVILA;NAVALPERAL DE TORMES;1;1;U;75
AVILA;NAVALUENGA;1;1;U;672
AVILA;NAVALUENGA;1;2;A;535
AVILA;NAVALUENGA;1;2;B;563
AVILA;NAVAQUESERA;1;1;U;23
AVILA;NAVARREDONDA DE GREDOS;1;1;U;364
AVILA;NAVARREDONDILLA;1;1;U;142
AVILA;NAVARREVISCA;1;1;U;254
AVILA;LAS NAVAS DEL MARQUES;1;1;U;618
AVILA;LAS NAVAS DEL MARQUES;2;1;A;678
AVILA;LAS NAVAS DEL MARQUES;2;1;B;799
AVILA;LAS NAVAS DEL MARQUES;1;2;U;748
AVILA;LAS NAVAS DEL MARQUES;2;2;U;792
AVILA;NAVATALGORDO;1;1;U;224
AVILA;NAVATEJARES;1;1;U;56
AVILA;NEILA DE SAN MIGUEL;1;1;U;63
AVILA;NIHARRA;1;1;U;104
AVILA;OJOS-ALBOS;1;1;U;69
AVILA;ORBITA;1;1;U;66
AVILA;EL OSO;1;1;U;127
AVILA;PADIERNOS;1;1;U;232
AVILA;PAJARES DE ADAJA;1;1;U;123
AVILA;PALACIOS DE GODA;1;1;U;340
AVILA;PAPATRIGO;1;1;U;199
AVILA;EL PARRAL;1;1;U;70
AVILA;PASCUALCOBO;1;1;U;40
AVILA;PEDRO BERNARDO;1;1;U;723
AVILA;PEDRO-RODRIGUEZ;1;1;U;124
AVILA;PEGUERINOS;1;1;U;245
AVILA;PEÑALBA DE AVILA;1;1;U;98
AVILA;PIEDRAHITA;1;1;A;769
AVILA;PIEDRAHITA;1;1;B;760
AVILA;PIEDRALAVES;1;1;A;493
AVILA;PIEDRALAVES;1;1;B;493
AVILA;PIEDRALAVES;2;1;U;813
AVILA;POVEDA;1;1;U;37
AVILA;POYALES DEL HOYO;1;1;U;405
AVILA;POZANCO;1;1;U;53
AVILA;PRADOSEGAR;1;1;U;115
AVILA;PUERTO CASTILLA;1;1;U;97
AVILA;RASUEROS;1;1;U;162
AVILA;RIOCABADO;1;1;U;128
AVILA;RIOFRÍO;1;1;U;188
AVILA;RIVILLA DE BARAJAS;1;1;U;56
AVILA;SALOBRAL;1;1;U;97
AVILA;SALVADIÓS;1;1;U;64
AVILA;SAN BARTOLOMÉ DE BÉJAR;1;1;U;45
AVILA;SAN BARTOLOMÉ DE CORNEJA;1;1;U;35
AVILA;SAN BARTOLOME DE PINARES;1;1;U;485
AVILA;SANCHIDRIÁN;1;1;U;598
AVILA;SANCHORREJA;1;1;U;80
AVILA;SAN ESTEBAN DE LOS PATOS;1;1;U;19
AVILA;SAN ESTEBAN DEL VALLE;1;1;U;681
AVILA;SAN ESTEBAN DE ZAPARDIEL;1;1;U;37
AVILA;SAN GARCÍA DE INGELMOS;1;1;U;67
AVILA;SAN JUAN DE LA ENCINILLA;1;1;U;74
AVILA;SAN JUAN DE LA NAVA;1;1;U;420
AVILA;SAN JUAN DEL MOLINILLO;1;1;U;200
AVILA;SAN JUAN DEL OLMO;1;1;U;87
AVILA;SAN LORENZO DE TORMES;1;1;U;28
AVILA;SAN MARTIN DE LA VEGA DEL ALBERCHE;1;1;U;154
AVILA;SAN MARTÍN DEL PIMPOLLAR;1;1;U;198
AVILA;SAN MIGUEL DE CORNEJA;1;1;U;50
AVILA;SAN MIGUEL DE SERREZUELA;1;1;U;101
AVILA;SAN PASCUAL;1;1;U;30
AVILA;SAN PEDRO DEL ARROYO;1;1;U;361
AVILA;SANTA CRUZ DEL VALLE;1;1;U;310
AVILA;SANTA CRUZ DE PINARES;1;1;U;151
AVILA;SANTA MARIA DEL ARROYO;1;1;U;102
AVILA;SANTA MARIA DEL BERROCAL;1;1;U;342
AVILA;SANTA MARÍA DE LOS CABALLEROS;1;1;U;57
AVILA;SANTA MARÍA DEL TIÉTAR;1;1;U;385
AVILA;SANTIAGO DEL COLLADO;1;1;U;175
AVILA;SANTO DOMINGO DE LAS POSADAS;1;1;U;73
AVILA;SANTO TOMÉ DE ZABARCOS;1;1;U;72
AVILA;SAN VICENTE DE AREVALO;1;1;U;158
AVILA;LA SERRADA;1;1;U;112
AVILA;SERRANILLOS;1;1;U;212
AVILA;SIGERES;1;1;U;42
AVILA;SINLABAJOS;1;1;U;140
AVILA;SOLANA DE AVILA;1;1;U;104
AVILA;SOLANA DE RIOALMAR;1;1;U;150
AVILA;SOLOSANCHO;1;1;U;712
AVILA;SOTALBO;1;1;U;218
AVILA;SOTILLO DE LA ADRADA;1;1;A;811
AVILA;SOTILLO DE LA ADRADA;1;1;B;899
AVILA;SOTILLO DE LA ADRADA;2;1;A;865
AVILA;SOTILLO DE LA ADRADA;2;1;B;883
AVILA;EL TIEMBLO;1;1;A;639
AVILA;EL TIEMBLO;1;1;B;708
AVILA;EL TIEMBLO;1;2;A;506
AVILA;EL TIEMBLO;1;2;B;609
AVILA;EL TIEMBLO;1;2;C;771
AVILA;TIÑOSILLOS;1;1;U;665
AVILA;TOLBAÑOS;1;1;U;81
AVILA;TORMELLAS;1;1;U;36
AVILA;TORNADIZOS DE AVILA;1;1;U;368
AVILA;TÓRTOLES;1;1;U;43
AVILA;LA TORRE;1;1;U;210
AVILA;UMBRIAS;1;1;U;99
AVILA;VADILLO DE LA SIERRA;1;1;U;60
AVILA;VALDECASA;1;1;U;57
AVILA;VEGA DE SANTA MARÍA;1;1;U;66
AVILA;VELAYOS;1;1;U;188
AVILA;VILLAFLOR;1;1;U;98
AVILA;VILLAFRANCA DE LA SIERRA;1;1;U;141
AVILA;VILLANUEVA DE GÓMEZ;1;1;U;104
AVILA;VILLANUEVA DEL ACERAL;1;1;U;90
AVILA;VILLANUEVA DEL CAMPILLO;1;1;U;104
AVILA;VILLAR DE CORNEJA;1;1;U;35
AVILA;VILLAREJO DEL VALLE;1;1;U;310
AVILA;VILLATORO;1;1;U;158
AVILA;VIÑEGRA DE MORAÑA;1;1;U;47
AVILA;VITA;1;1;U;76
AVILA;ZAPARDIEL DE LA CAÑADA;1;1;U;94
AVILA;ZAPARDIEL DE LA RIBERA;1;1;U;87
AVILA;SAN JUAN DE GREDOS;1;1;U;246
AVILA;SANTA MARIA DEL CUBILLO;1;1;U;268
AVILA;DIEGO DEL CARPIO;1;1;U;119
AVILA;SANTIAGO DEL TORMES;1;1;U;108
AVILA;VILLANUEVA DE AVILA;1;1;U;212
BURGOS;ABAJAS;1;1;U;28
BURGOS;ADRADA DE HAZA;1;1;U;176
BURGOS;AGUAS CÁNDIDAS;1;1;U;54
BURGOS;AGUILAR DE BUREBA;1;1;U;48
BURGOS;ALBILLOS;1;1;U;176
BURGOS;ALCOCERO DE MOLA;1;1;U;39
BURGOS;ALFOZ DE BRICIA;1;1;U;75
BURGOS;ALFOZ DE SANTA GADEA;1;1;U;96
BURGOS;ALTABLE;1;1;U;42
BURGOS;LOS ALTOS;1;1;U;175
BURGOS;AMEYUGO;1;1;U;91
BURGOS;ANGUIX;1;1;U;86
BURGOS;ARANDA DE DUERO;1;1;U;712
BURGOS;ARANDA DE DUERO;2;1;A;551
BURGOS;ARANDA DE DUERO;2;1;B;470
BURGOS;ARANDA DE DUERO;3;1;A;490
BURGOS;ARANDA DE DUERO;3;1;B;436
BURGOS;ARANDA DE DUERO;1;2;A;760
BURGOS;ARANDA DE DUERO;1;2;B;718
BURGOS;ARANDA DE DUERO;2;2;A;541
BURGOS;ARANDA DE DUERO;2;2;B;592
BURGOS;ARANDA DE DUERO;2;2;C;538
BURGOS;ARANDA DE DUERO;3;2;U;780
BURGOS;ARANDA DE DUERO;1;3;A;529
BURGOS;ARANDA DE DUERO;1;3;B;570
BURGOS;ARANDA DE DUERO;2;3;A;522
BURGOS;ARANDA DE DUERO;2;3;B;502
BURGOS;ARANDA DE DUERO;3;3;U;615
BURGOS;ARANDA DE DUERO;1;4;A;514
BURGOS;ARANDA DE DUERO;1;4;B;481
BURGOS;ARANDA DE DUERO;2;4;A;508
BURGOS;ARANDA DE DUERO;2;4;B;417
BURGOS;ARANDA DE DUERO;3;4;A;730
BURGOS;ARANDA DE DUERO;3;4;B;770
BURGOS;ARANDA DE DUERO;1;5;A;558
BURGOS;ARANDA DE DUERO;1;5;B;669
BURGOS;ARANDA DE DUERO;1;5;C;511
BURGOS;ARANDA DE DUERO;2;5;A;275
BURGOS;ARANDA DE DUERO;2;5;B;848
BURGOS;ARANDA DE DUERO;3;5;A;641
BURGOS;ARANDA DE DUERO;3;5;B;672
BURGOS;ARANDA DE DUERO;3;5;C;624
BURGOS;ARANDA DE DUERO;1;6;A;609
BURGOS;ARANDA DE DUERO;1;6;B;535
BURGOS;ARANDA DE DUERO;3;6;A;550
BURGOS;ARANDA DE DUERO;3;6;B;577
BURGOS;ARANDA DE DUERO;1;7;A;436
BURGOS;ARANDA DE DUERO;1;7;B;450
BURGOS;ARANDA DE DUERO;3;7;U;644
BURGOS;ARANDA DE DUERO;1;8;A;625
BURGOS;ARANDA DE DUERO;1;8;B;636
BURGOS;ARANDA DE DUERO;3;8;U;758
BURGOS;ARANDA DE DUERO;1;9;A;593
BURGOS;ARANDA DE DUERO;1;9;B;515
BURGOS;ARANDILLA;1;1;U;136
BURGOS;ARAUZO DE MIEL;1;1;U;230
BURGOS;ARAUZO DE SALCE;1;1;U;42
BURGOS;ARAUZO DE TORRE;1;1;U;51
BURGOS;ARCOS;1;1;A;609
BURGOS;ARCOS;1;1;B;630
BURGOS;ARENILLAS DE RIOPISUERGA;1;1;U;151
BURGOS;ARIJA;1;1;U;95
BURGOS;ARLANZÓN;1;1;U;378
BURGOS;ARRAYA DE OCA;1;1;U;45
BURGOS;ATAPUERCA;1;1;U;165
BURGOS;LOS AUSINES;1;1;U;124
BURGOS;AVELLANOSA DE MUÑÓ;1;1;U;98
BURGOS;BAHABÓN DE ESGUEVA;1;1;U;79
BURGOS;LOS BALBASES;1;1;U;286
BURGOS;BAÑOS DE VALDEARADOS;1;1;U;274
BURGOS;BAÑUELOS DE BUREBA;1;1;U;32
BURGOS;BARBADILLO DE HERREROS;1;1;U;108
BURGOS;BARBADILLO DEL MERCADO;1;1;U;115
BURGOS;BARBADILLO DEL PEZ;1;1;U;55
BURGOS;BARRIO DE MUÑÓ;1;1;U;25
BURGOS;LOS BARRIOS DE BUREBA;1;1;U;171
BURGOS;BARRIOS DE COLINA;1;1;U;50
BURGOS;BASCONCILLOS DEL TOZO;1;1;U;269
BURGOS;BASCUÑANA;1;1;U;21
BURGOS;BELBIMBRE;1;1;U;52
BURGOS;BELORADO;1;1;A;482
BURGOS;BELORADO;1;1;B;460
BURGOS;BELORADO;1;2;U;443
BURGOS;BERBERANA;1;1;U;50
BURGOS;BERLANGAS DE ROA;1;1;U;158
BURGOS;BERZOSA DE BUREBA;1;1;U;27
BURGOS;BOZOO;1;1;U;88
BURGOS;BRAZACORTA;1;1;U;43
BURGOS;BRIVIESCA;1;1;A;695
BURGOS;BRIVIESCA;1;1;B;733
BURGOS;BRIVIESCA;1;2;A;491
BURGOS;BRIVIESCA;1;2;B;453
BURGOS;BRIVIESCA;1;3;A;420
BURGOS;BRIVIESCA;1;3;B;387
BURGOS;BRIVIESCA;1;4;A;772
BURGOS;BRIVIESCA;1;4;B;785
BURGOS;BUGEDO;1;1;U;155
BURGOS;BUNIEL;1;1;U;426
BURGOS;BURGOS;1;1;U;542
BURGOS;BURGOS;2;1;U;612
BURGOS;BURGOS;3;1;U;513
BURGOS;BURGOS;4;1;A;387
BURGOS;BURGOS;4;1;B;469
BURGOS;BURGOS;5;1;A;503
BURGOS;BURGOS;5;1;B;457
BURGOS;BURGOS;6;1;U;560
BURGOS;BURGOS;7;1;U;703
BURGOS;BURGOS;8;1;U;498
BURGOS;BURGOS;9;1;U;768
BURGOS;BURGOS;1;2;U;584
BURGOS;BURGOS;2;2;U;546
BURGOS;BURGOS;3;2;U;805
BURGOS;BURGOS;4;2;U;521
BURGOS;BURGOS;5;2;U;832
BURGOS;BURGOS;6;2;U;583
BURGOS;BURGOS;7;2;U;785
BURGOS;BURGOS;8;2;A;463
BURGOS;BURGOS;8;2;B;472
BURGOS;BURGOS;9;2;U;701
BURGOS;BURGOS;2;3;U;714
BURGOS;BURGOS;3;3;A;420
BURGOS;BURGOS;3;3;B;506
BURGOS;BURGOS;4;3;U;536
BURGOS;BURGOS;5;3;U;672
BURGOS;BURGOS;6;3;U;544
BURGOS;BURGOS;7;3;A;562
BURGOS;BURGOS;7;3;B;580
BURGOS;BURGOS;8;3;A;530
BURGOS;BURGOS;8;3;B;613
BURGOS;BURGOS;8;3;C;603
BURGOS;BURGOS;9;3;A;479
BURGOS;BURGOS;9;3;B;432
BURGOS;BURGOS;2;4;U;599
BURGOS;BURGOS;3;4;U;546
BURGOS;BURGOS;4;4;U;561
BURGOS;BURGOS;5;4;A;410
BURGOS;BURGOS;5;4;B;406
BURGOS;BURGOS;6;4;A;478
BURGOS;BURGOS;6;4;B;465
BURGOS;BURGOS;7;4;U;755
BURGOS;BURGOS;8;4;A;487
BURGOS;BURGOS;8;4;B;511
BURGOS;BURGOS;9;4;U;544
BURGOS;BURGOS;2;5;A;511
BURGOS;BURGOS;2;5;B;525
BURGOS;BURGOS;3;5;A;442
BURGOS;BURGOS;3;5;B;653
BURGOS;BURGOS;3;5;C;597
BURGOS;BURGOS;5;5;U;688
BURGOS;BURGOS;6;5;A;453
BURGOS;BURGOS;6;5;B;464
BURGOS;BURGOS;7;5;U;588
BURGOS;BURGOS;8;5;A;626
BURGOS;BURGOS;8;5;B;780
BURGOS;BURGOS;8;5;C;737
BURGOS;BURGOS;9;5;U;811
BURGOS;BURGOS;3;6;A;492
BURGOS;BURGOS;3;6;B;579
BURGOS;BURGOS;3;6;C;593
BURGOS;BURGOS;5;6;U;601
BURGOS;BURGOS;6;6;A;507
BURGOS;BURGOS;6;6;B;469
BURGOS;BURGOS;7;6;A;436
BURGOS;BURGOS;7;6;B;483
BURGOS;BURGOS;8;6;A;758
BURGOS;BURGOS;8;6;B;771
BURGOS;BURGOS;9;6;U;669
BURGOS;BURGOS;3;7;A;475
BURGOS;BURGOS;3;7;B;491
BURGOS;BURGOS;5;7;U;737
BURGOS;BURGOS;6;7;A;694
BURGOS;BURGOS;6;7;B;739
BURGOS;BURGOS;7;7;A;468
BURGOS;BURGOS;7;7;B;741
BURGOS;BURGOS;8;7;U;697
BURGOS;BURGOS;9;7;A;457
BURGOS;BURGOS;9;7;B;558
BURGOS;BURGOS;9;7;C;556
BURGOS;BURGOS;3;8;A;551
BURGOS;BURGOS;3;8;B;483
BURGOS;BURGOS;5;8;U;559
BURGOS;BURGOS;6;8;U;807
BURGOS;BURGOS;7;8;A;636
BURGOS;BURGOS;7;8;B;600
BURGOS;BURGOS;8;8;A;736
BURGOS;BURGOS;8;8;B;778
BURGOS;BURGOS;9;8;U;737
BURGOS;BURGOS;3;9;A;441
BURGOS;BURGOS;3;9;B;576
BURGOS;BURGOS;3;9;C;549
BURGOS;BURGOS;5;9;A;493
BURGOS;BURGOS;5;9;B;476
BURGOS;BURGOS;6;9;U;566
BURGOS;BURGOS;7;9;U;701
BURGOS;BURGOS;8;9;U;606
BURGOS;BURGOS;9;9;U;628
BURGOS;BURGOS;3;10;A;619
BURGOS;BURGOS;3;10;B;563
BURGOS;BURGOS;5;10;A;460
BURGOS;BURGOS;5;10;B;527
BURGOS;BURGOS;6;10;U;489
BURGOS;BURGOS;7;10;A;657
BURGOS;BURGOS;7;10;B;668
BURGOS;BURGOS;8;10;A;551
BURGOS;BURGOS;8;10;B;540
BURGOS;BURGOS;9;10;U;601
BURGOS;BURGOS;3;11;A;679
BURGOS;BURGOS;3;11;B;668
BURGOS;BURGOS;5;11;A;474
BURGOS;BURGOS;5;11;B;456
BURGOS;BURGOS;6;11;U;526
BURGOS;BURGOS;8;11;A;699
BURGOS;BURGOS;8;11;B;688
BURGOS;BURGOS;9;11;U;758
BURGOS;BURGOS;5;12;U;684
BURGOS;BURGOS;6;12;A;477
BURGOS;BURGOS;6;12;B;458
BURGOS;BURGOS;9;12;A;645
BURGOS;BURGOS;9;12;B;673
BURGOS;BURGOS;5;13;A;494
BURGOS;BURGOS;5;13;B;501
BURGOS;BURGOS;9;13;U;725
BURGOS;BURGOS;5;14;U;702
BURGOS;BURGOS;9;14;U;684
BURGOS;BURGOS;5;15;A;565
BURGOS;BURGOS;5;15;B;549
BURGOS;BURGOS;9;15;U;750
BURGOS;BURGOS;5;16;A;457
BURGOS;BURGOS;5;16;B;526
BURGOS;BURGOS;9;16;A;704
BURGOS;BURGOS;9;16;B;800
BURGOS;BURGOS;5;17;U;662
BURGOS;BURGOS;9;17;U;606
BURGOS;BURGOS;5;18;U;631
BURGOS;BURGOS;9;18;U;477
BURGOS;BURGOS;5;19;U;666
BURGOS;BURGOS;9;19;U;738
BURGOS;BURGOS;5;20;U;727
BURGOS;BURGOS;9;20;U;459
BURGOS;BURGOS;5;21;U;676
BURGOS;BURGOS;9;21;A;431
BURGOS;BURGOS;9;21;B;454
BURGOS;BURGOS;5;22;A;512
BURGOS;BURGOS;5;22;B;563
BURGOS;BURGOS;9;22;A;478
BURGOS;BURGOS;9;22;B;463
BURGOS;BURGOS;5;23;U;648
BURGOS;BURGOS;9;23;A;645
BURGOS;BURGOS;9;23;B;620
